Pathway_name	Pathway_number	KOrtholog	Enzyme_name
Retinol metabolism	ko00830	K17719	cytochrome P450 family 2 subfamily C polypeptide 9 [EC:1.14.14.- 1.14.14.53 1.14.14.52 1.14.14.51]
Retinol metabolism	ko00830	K17720	cytochrome P450 family 2 subfamily C polypeptide 18 [EC:1.14.14.1]
Retinol metabolism	ko00830	K07413	cytochrome P450 family 2 subfamily C [EC:1.14.14.1]
Retinol metabolism	ko00830	K07420	cytochrome P450 family 2 subfamily S polypeptide 1 [EC:1.14.14.1]
Retinol metabolism	ko00830	K17689	cytochrome P450 family 3 subfamily A polypeptide 4 [EC:1.14.13.- 1.14.14.73 1.14.14.57 1.14.14.56 1.14.14.55 1.14.13.32]
Retinol metabolism	ko00830	K17690	cytochrome P450 family 3 subfamily A polypeptide 5 [EC:1.14.14.1]
Retinol metabolism	ko00830	K17691	cytochrome P450 family 3 subfamily A polypeptide 7 [EC:1.14.14.1]
Retinol metabolism	ko00830	K07424	cytochrome P450 family 3 subfamily A [EC:1.14.14.1]
Retinol metabolism	ko00830	K07425	long-chain fatty acid omega-monooxygenase [EC:1.14.14.80]
Retinol metabolism	ko00830	K00699	glucuronosyltransferase [EC:2.4.1.17]
Retinol metabolism	ko00830	K09516	all-trans-retinol 13,14-reductase [EC:1.3.99.23]
Retinol metabolism	ko00830	K17951	all-trans-retinol 3,4-desaturase [EC:1.14.19.53]
Porphyrin and chlorophyll metabolism	ko00860	K00643	5-aminolevulinate synthase [EC:2.3.1.37]
Porphyrin and chlorophyll metabolism	ko00860	K01885	glutamyl-tRNA synthetase [EC:6.1.1.17]
Porphyrin and chlorophyll metabolism	ko00860	K14163	bifunctional glutamyl/prolyl-tRNA synthetase [EC:6.1.1.15 6.1.1.17]
Porphyrin and chlorophyll metabolism	ko00860	K02492	glutamyl-tRNA reductase [EC:1.2.1.70]
Porphyrin and chlorophyll metabolism	ko00860	K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
Porphyrin and chlorophyll metabolism	ko00860	K01698	porphobilinogen synthase [EC:4.2.1.24]
Porphyrin and chlorophyll metabolism	ko00860	K01749	hydroxymethylbilane synthase [EC:2.5.1.61]
Porphyrin and chlorophyll metabolism	ko00860	K01719	uroporphyrinogen-III synthase [EC:4.2.1.75]
Porphyrin and chlorophyll metabolism	ko00860	K01599	uroporphyrinogen decarboxylase [EC:4.1.1.37]
Porphyrin and chlorophyll metabolism	ko00860	K00228	coproporphyrinogen III oxidase [EC:1.3.3.3]
Porphyrin and chlorophyll metabolism	ko00860	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]
Porphyrin and chlorophyll metabolism	ko00860	K00230	menaquinone-dependent protoporphyrinogen oxidase [EC:1.3.5.3]
Porphyrin and chlorophyll metabolism	ko00860	K00231	protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.15 1.3.3.4]
Porphyrin and chlorophyll metabolism	ko00860	K01772	protoporphyrin/coproporphyrin ferrochelatase [EC:4.99.1.9 4.99.1.1]
Porphyrin and chlorophyll metabolism	ko00860	K00435	Fe-coproporphyrin III decarboxylase [EC:1.11.1.-]
Porphyrin and chlorophyll metabolism	ko00860	K13542	uroporphyrinogen III methyltransferase / synthase [EC:4.2.1.75 2.1.1.107]
Porphyrin and chlorophyll metabolism	ko00860	K13543	uroporphyrinogen III methyltransferase / synthase [EC:4.2.1.75 2.1.1.107]
Porphyrin and chlorophyll metabolism	ko00860	K02496	uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
Porphyrin and chlorophyll metabolism	ko00860	K02302	uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:4.99.1.4 1.3.1.76 2.1.1.107]
Porphyrin and chlorophyll metabolism	ko00860	K02303	uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
Porphyrin and chlorophyll metabolism	ko00860	K00589	uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
Porphyrin and chlorophyll metabolism	ko00860	K02304	precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:4.99.1.4 1.3.1.76]
Porphyrin and chlorophyll metabolism	ko00860	K03794	sirohydrochlorin ferrochelatase [EC:4.99.1.4]
Porphyrin and chlorophyll metabolism	ko00860	K22225	siroheme decarboxylase [EC:4.1.1.111]
Porphyrin and chlorophyll metabolism	ko00860	K22226	Fe-coproporphyrin III synthase
Porphyrin and chlorophyll metabolism	ko00860	K22227	heme synthase
Porphyrin and chlorophyll metabolism	ko00860	K02257	heme o synthase [EC:2.5.1.141]
Porphyrin and chlorophyll metabolism	ko00860	K02259	cytochrome c oxidase assembly protein subunit 15
Porphyrin and chlorophyll metabolism	ko00860	K02190	sirohydrochlorin cobaltochelatase [EC:4.99.1.3]
Porphyrin and chlorophyll metabolism	ko00860	K03795	sirohydrochlorin cobaltochelatase [EC:4.99.1.3]
Porphyrin and chlorophyll metabolism	ko00860	K22011	sirohydrochlorin cobalto/nickelchelatase [EC:4.99.1.11 4.99.1.3]
Porphyrin and chlorophyll metabolism	ko00860	K03394	precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.151 2.1.1.130]
Porphyrin and chlorophyll metabolism	ko00860	K13540	precorrin-2 C20-methyltransferase / precorrin-3B C17-methyltransferase [EC:2.1.1.131 2.1.1.130]
Porphyrin and chlorophyll metabolism	ko00860	K02229	precorrin-3B synthase [EC:1.14.13.83]
Porphyrin and chlorophyll metabolism	ko00860	K05934	precorrin-3B C17-methyltransferase [EC:2.1.1.131]
Porphyrin and chlorophyll metabolism	ko00860	K02189	cobalt-precorrin 5A hydrolase [EC:3.7.1.12]
Porphyrin and chlorophyll metabolism	ko00860	K13541	cobalt-precorrin 5A hydrolase / precorrin-3B C17-methyltransferase [EC:2.1.1.131 3.7.1.12]
Porphyrin and chlorophyll metabolism	ko00860	K21479	cobalt-factor III methyltransferase [EC:2.1.1.272]
Porphyrin and chlorophyll metabolism	ko00860	K05936	precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.271 2.1.1.133]
Porphyrin and chlorophyll metabolism	ko00860	K02228	precorrin-6A synthase [EC:2.1.1.152]
Porphyrin and chlorophyll metabolism	ko00860	K05895	precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.106 1.3.1.54]
Porphyrin and chlorophyll metabolism	ko00860	K02188	cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195]
Porphyrin and chlorophyll metabolism	ko00860	K00595	precorrin-6Y C5,15-methyltransferase (decarboxylating) [EC:2.1.1.132]
Porphyrin and chlorophyll metabolism	ko00860	K02191	cobalt-precorrin-6B (C15)-methyltransferase [EC:2.1.1.196]
Porphyrin and chlorophyll metabolism	ko00860	K03399	cobalt-precorrin-7 (C5)-methyltransferase [EC:2.1.1.289]
Porphyrin and chlorophyll metabolism	ko00860	K06042	precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.60 5.4.99.61]
Porphyrin and chlorophyll metabolism	ko00860	K02224	cobyrinic acid a,c-diamide synthase [EC:6.3.5.11 6.3.5.9]
Porphyrin and chlorophyll metabolism	ko00860	K02230	cobaltochelatase CobN [EC:6.6.1.2]
Porphyrin and chlorophyll metabolism	ko00860	K09882	cobaltochelatase CobS [EC:6.6.1.2]
Porphyrin and chlorophyll metabolism	ko00860	K09883	cobaltochelatase CobT [EC:6.6.1.2]
Porphyrin and chlorophyll metabolism	ko00860	K13786	cob(II)yrinic acid a,c-diamide reductase [EC:1.16.8.1]
Porphyrin and chlorophyll metabolism	ko00860	K00798	cob(I)alamin adenosyltransferase [EC:2.5.1.17]
Porphyrin and chlorophyll metabolism	ko00860	K19221	cob(I)alamin adenosyltransferase [EC:2.5.1.17]
Porphyrin and chlorophyll metabolism	ko00860	K02232	adenosylcobyric acid synthase [EC:6.3.5.10]
Porphyrin and chlorophyll metabolism	ko00860	K02227	adenosylcobinamide-phosphate synthase [EC:6.3.1.10]
Porphyrin and chlorophyll metabolism	ko00860	K02225	cobalamin biosynthetic protein CobC
Porphyrin and chlorophyll metabolism	ko00860	K08260	adenosylcobinamide hydrolase [EC:3.5.1.90]
Porphyrin and chlorophyll metabolism	ko00860	K02231	adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.7.62 2.7.1.156]
Porphyrin and chlorophyll metabolism	ko00860	K19712	adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.7.62]
Porphyrin and chlorophyll metabolism	ko00860	K02233	adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]
Porphyrin and chlorophyll metabolism	ko00860	K00768	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]
Porphyrin and chlorophyll metabolism	ko00860	K02226	alpha-ribazole phosphatase [EC:3.1.3.73]
Porphyrin and chlorophyll metabolism	ko00860	K22316	ribonuclease H / adenosylcobalamin/alpha-ribazole phosphatase [EC:3.1.3.73 3.1.26.4]
Porphyrin and chlorophyll metabolism	ko00860	K16651	L-threonine kinase [EC:2.7.1.177]
Porphyrin and chlorophyll metabolism	ko00860	K04720	threonine-phosphate decarboxylase [EC:4.1.1.81]
Porphyrin and chlorophyll metabolism	ko00860	K05368	aquacobalamin reductase / NAD(P)H-flavin reductase [EC:1.5.1.41 1.16.1.3]
Porphyrin and chlorophyll metabolism	ko00860	K21682	pyruvate dehydrogenase (NADP+) / aquacobalamin reductase (NADPH) [EC:1.16.1.5 1.2.1.51]
Porphyrin and chlorophyll metabolism	ko00860	K04032	ethanolamine utilization cobalamin adenosyltransferase [EC:2.5.1.17]
Porphyrin and chlorophyll metabolism	ko00860	K22012	Ni-sirohydrochlorin a,c-diamide synthase [EC:6.3.5.12]
Porphyrin and chlorophyll metabolism	ko00860	K21610	Ni-sirohydrochlorin a,c-diamide reductive cyclase subunit CfbC [EC:6.3.3.7]
Porphyrin and chlorophyll metabolism	ko00860	K21611	Ni-sirohydrochlorin a,c-diamide reductive cyclase subunit CfbD [EC:6.3.3.7]
Porphyrin and chlorophyll metabolism	ko00860	K21612	coenzyme F430 synthetase [EC:6.4.1.9]
Porphyrin and chlorophyll metabolism	ko00860	K03403	magnesium chelatase subunit H [EC:6.6.1.1]
Porphyrin and chlorophyll metabolism	ko00860	K03404	magnesium chelatase subunit D [EC:6.6.1.1]
Porphyrin and chlorophyll metabolism	ko00860	K03405	magnesium chelatase subunit I [EC:6.6.1.1]
Porphyrin and chlorophyll metabolism	ko00860	K03428	magnesium-protoporphyrin O-methyltransferase [EC:2.1.1.11]
Porphyrin and chlorophyll metabolism	ko00860	K04034	anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase [EC:1.21.98.3]
Porphyrin and chlorophyll metabolism	ko00860	K04035	magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase [EC:1.14.13.81]
Porphyrin and chlorophyll metabolism	ko00860	K19073	divinyl chlorophyllide a 8-vinyl-reductase [EC:1.3.1.75]
Porphyrin and chlorophyll metabolism	ko00860	K21231	3,8-divinyl protochlorophyllide a 8-vinyl-reductase (ferredoxin) [EC:1.3.7.13]
Porphyrin and chlorophyll metabolism	ko00860	K04036	divinyl protochlorophyllide a 8-vinyl-reductase [EC:1.-.-.-]
Porphyrin and chlorophyll metabolism	ko00860	K00218	protochlorophyllide reductase [EC:1.3.1.33]
Porphyrin and chlorophyll metabolism	ko00860	K04037	light-independent protochlorophyllide reductase subunit L [EC:1.3.7.7]
Porphyrin and chlorophyll metabolism	ko00860	K04038	light-independent protochlorophyllide reductase subunit N [EC:1.3.7.7]
Porphyrin and chlorophyll metabolism	ko00860	K04039	light-independent protochlorophyllide reductase subunit B [EC:1.3.7.7]
Porphyrin and chlorophyll metabolism	ko00860	K04040	chlorophyll/bacteriochlorophyll a synthase [EC:2.5.1.133 2.5.1.62]
Porphyrin and chlorophyll metabolism	ko00860	K08099	chlorophyllase [EC:3.1.1.14]
Porphyrin and chlorophyll metabolism	ko00860	K13600	chlorophyllide a oxygenase [EC:1.14.13.122]
Porphyrin and chlorophyll metabolism	ko00860	K13606	chlorophyll(ide) b reductase [EC:1.1.1.294]
Porphyrin and chlorophyll metabolism	ko00860	K18010	7-hydroxymethyl chlorophyll a reductase [EC:1.17.7.2]
Porphyrin and chlorophyll metabolism	ko00860	K22013	magnesium dechelatase [EC:4.99.1.10]
Porphyrin and chlorophyll metabolism	ko00860	K13544	pheophorbidase [EC:3.1.1.82]
Porphyrin and chlorophyll metabolism	ko00860	K13071	pheophorbide a oxygenase [EC:1.14.15.17]
Porphyrin and chlorophyll metabolism	ko00860	K13545	red chlorophyll catabolite reductase [EC:1.3.7.12]
Porphyrin and chlorophyll metabolism	ko00860	K11333	3,8-divinyl chlorophyllide a/chlorophyllide a reductase subunit X [EC:1.3.7.15 1.3.7.14]
Porphyrin and chlorophyll metabolism	ko00860	K11334	3,8-divinyl chlorophyllide a/chlorophyllide a reductase subunit Y [EC:1.3.7.15 1.3.7.14]
Porphyrin and chlorophyll metabolism	ko00860	K11335	3,8-divinyl chlorophyllide a/chlorophyllide a reductase subunit Z [EC:1.3.7.15 1.3.7.14]
Porphyrin and chlorophyll metabolism	ko00860	K11336	3-vinyl bacteriochlorophyllide hydratase [EC:4.2.1.165]
Porphyrin and chlorophyll metabolism	ko00860	K11337	bacteriochlorophyllide a dehydrogenase [EC:1.1.1.396]
Porphyrin and chlorophyll metabolism	ko00860	K10960	geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.111 1.3.1.83]
Porphyrin and chlorophyll metabolism	ko00860	K21058	chlorophyllide a hydrolase [EC:3.1.1.100]
Porphyrin and chlorophyll metabolism	ko00860	K13602	bacteriochlorophyllide d C-12(1)-methyltransferase [EC:2.1.1.331]
Porphyrin and chlorophyll metabolism	ko00860	K13601	bacteriochlorophyllide d C-8(2)-methyltransferase [EC:2.1.1.332]
Porphyrin and chlorophyll metabolism	ko00860	K13603	3-vinyl bacteriochlorophyllide hydratase [EC:4.2.1.169]
Porphyrin and chlorophyll metabolism	ko00860	K13604	bacteriochlorophyllide d C-20 methyltransferase [EC:2.1.1.333]
Porphyrin and chlorophyll metabolism	ko00860	K13605	bacteriochlorophyll c synthase [EC:2.5.1.-]
Porphyrin and chlorophyll metabolism	ko00860	K21312	bacteriochlorophyllide c C-7(1)-hydroxylase [EC:1.17.98.2]
Porphyrin and chlorophyll metabolism	ko00860	K07215	heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58]
Porphyrin and chlorophyll metabolism	ko00860	K07145	heme oxygenase (staphylobilin-producing) [EC:1.14.99.48]
Porphyrin and chlorophyll metabolism	ko00860	K00510	heme oxygenase 1 [EC:1.14.14.18]
Porphyrin and chlorophyll metabolism	ko00860	K21418	heme oxygenase 2 [EC:1.14.14.18]
Porphyrin and chlorophyll metabolism	ko00860	K21480	heme oxygenase (biliverdin-producing, ferredoxin) [EC:1.14.15.20]
Porphyrin and chlorophyll metabolism	ko00860	K00214	biliverdin reductase [EC:1.3.1.24]
Porphyrin and chlorophyll metabolism	ko00860	K05901	biliverdin reductase / flavin reductase [EC:1.5.1.30 1.3.1.24]
Porphyrin and chlorophyll metabolism	ko00860	K08100	bilirubin oxidase [EC:1.3.3.5]
Porphyrin and chlorophyll metabolism	ko00860	K00699	glucuronosyltransferase [EC:2.4.1.17]
Porphyrin and chlorophyll metabolism	ko00860	K01195	beta-glucuronidase [EC:3.2.1.31]
Porphyrin and chlorophyll metabolism	ko00860	K05369	15,16-dihydrobiliverdin:ferredoxin oxidoreductase [EC:1.3.7.2]
Porphyrin and chlorophyll metabolism	ko00860	K05370	phycoerythrobilin:ferredoxin oxidoreductase [EC:1.3.7.3]
Porphyrin and chlorophyll metabolism	ko00860	K08101	phytochromobilin:ferredoxin oxidoreductase [EC:1.3.7.4]
Porphyrin and chlorophyll metabolism	ko00860	K05371	phycocyanobilin:ferredoxin oxidoreductase [EC:1.3.7.5]
Porphyrin and chlorophyll metabolism	ko00860	K21796	phycoerythrobilin synthase [EC:1.3.7.6]
Porphyrin and chlorophyll metabolism	ko00860	K01764	cytochrome c heme-lyase [EC:4.4.1.17]
Porphyrin and chlorophyll metabolism	ko00860	K13624	ceruloplasmin [EC:1.16.3.1]
Porphyrin and chlorophyll metabolism	ko00860	K14735	hephaestin [EC:1.16.3.1]
Porphyrin and chlorophyll metabolism	ko00860	K19054	frataxin [EC:1.16.3.1]
Porphyrin and chlorophyll metabolism	ko00860	K03594	bacterioferritin [EC:1.16.3.1]
Porphyrin and chlorophyll metabolism	ko00860	K22336	bacterioferritin B [EC:1.16.3.1]
Porphyrin and chlorophyll metabolism	ko00860	K22552	multicopper oxidase [EC:1.16.3.1]
